tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
9936,min:26585102,29,60991424455,68724326401,11580,405184
9937,min:26585103,35,48034857037,68724326401,11580,405184
9938,min:26585104,32,15135931740,68724326401,11580,405184
9939,min:26585105,35,34954618994,68724326401,11580,405184
9940,min:26585106,33,54188839127,68724326401,11580,405184
9941,min:26585107,34,20408553074,68724326401,11580,405184
9942,min:26585108,33,14616538738,68724326401,11580,405184
9943,min:26585109,35,14148464859,68724326401,11580,405184
9944,min:26585110,33,39036313458,68724326401,11580,405184
9945,min:26585111,34,29374524652,68724326401,11580,405184
9946,min:26585112,30,62945984349,68724326401,11580,405184
9947,min:26585113,37,50784254497,68724326401,11580,405184
9948,min:26585114,32,50937944852,68724326401,11580,405184
9949,min:26585115,32,57406755511,68724326401,11580,405184
9950,min:26585116,35,52225135504,68724326401,11580,405184
9951,min:26585117,34,38220089601,68724326401,11580,405184
9952,min:26585118,33,60951086692,68724326401,11580,405184
9953,min:26585119,33,3798330157,68724326401,11580,405184
9954,min:26585120,36,33859376678,68724326401,11580,405184
9955,min:26585121,33,10680328586,68724326401,11580,405184
9956,min:26585122,32,56690414454,68724326401,11580,405184
9957,min:26585123,31,14554660062,68724326401,11580,405184
9958,min:26585124,34,18460325149,68724326401,11580,405184
9959,min:26585125,35,35862130919,68724326401,11580,405184
9960,min:26585126,37,8062548743,68724326401,11580,405184
9961,min:26585127,38,13177619985,68724326401,11580,405184
9962,min:26585128,37,7656595364,68724326401,11580,405184
9963,min:26585129,34,1341769620,68724326401,11580,405184
9964,min:26585130,33,52405751477,68724326401,11580,405184
9965,min:26585131,37,46035706372,68724326401,11580,405184
9966,min:26585132,35,44308086582,68724326401,11580,405184
9967,min:26585133,31,65736085599,68724326401,11580,405184
9968,min:26585134,35,46104148138,68724326401,11580,405184
9969,min:26585135,35,18019103575,68724326401,11580,405184
9970,min:26585136,33,5432538098,68724326401,11580,405184
9971,min:26585137,34,45338826250,68724326401,11580,405184
9972,min:26585138,33,20434993109,68724326401,11580,405184
9973,min:26585139,34,49215815448,68724326401,11580,405184
9974,min:26585140,34,55267754593,68724326401,11580,405184
9975,min:26585141,32,43471250535,68724326401,11580,405184
9976,min:26585142,32,19403174187,68724326401,11580,405184
9977,min:26585143,33,41475372209,68724326401,11580,405184
9978,min:26585144,37,17750916472,68724326401,11580,405184
9979,min:26585145,37,13120326239,68724326401,11580,405184
9980,min:26585146,37,42560528471,68724326401,11580,405184
9981,min:26585147,39,68142907699,68724326401,11580,405184
9982,min:26585148,35,31776696892,68724326401,11580,405184
9983,min:26585149,37,32172323341,68724326401,11580,405184
9984,min:26585150,36,16714031193,68724326401,11580,405184
9985,min:26585151,37,42820713404,68724326401,11580,405184
9986,min:26585152,34,63650100766,68724326401,11580,405184
9987,min:26585153,37,64435733043,68724326401,11580,405184
9988,min:26585154,34,56794111009,68724326401,11580,405184
9989,min:26585155,32,899355207,68724326401,11580,405184
9990,min:26585156,31,13789328732,68724326401,11580,405184
9991,min:26585157,37,23810978548,68724326401,11580,405184
9992,min:26585158,35,52853968054,68724326401,11580,405184
9993,min:26585159,36,25099858052,68724326401,11580,405184
9994,min:26585160,35,48951035036,68724326401,11580,405184
9995,min:26585161,39,29309437298,68724326401,11580,405184
9996,min:26585162,32,61675141452,68724326401,11580,405184
9997,min:26585163,30,8061700233,68724326401,11580,405184
9998,min:26585164,36,45077666821,68724326401,11580,405184
9999,min:26585165,36,50957197674,68724326401,11580,405184
10000,min:26585166,36,39676524800,68724326401,11580,405184
10001,min:26585167,37,64802409605,68724326401,11580,405184
10002,min:26585168,38,8716047341,68724326401,11580,405184
10003,min:26585169,35,5944401177,68724326401,11580,405184
10004,min:26585170,37,864412727,68724326401,11580,405184
10005,min:26585171,34,31604332153,68724326401,11580,405184
10006,min:26585172,35,9548025269,68724326401,11580,405184
10007,min:26585173,34,8647062984,68724326401,11580,405184
10008,min:26585174,38,2007335065,68724326401,11580,405184
10009,min:26585175,34,8351667255,68724326401,11580,405184
10010,min:26585176,31,57454715641,68724326401,11580,405184
10011,min:26585177,36,21973194364,68724326401,11580,405184
10012,min:26585178,36,29257356012,68724326401,11580,405184
10013,min:26585179,31,21488969944,68724326401,11580,405184
10014,min:26585180,31,60216565422,68724326401,11580,405184
10015,min:26585181,33,37635239630,68724326401,11580,405184
10016,min:26585182,36,49500412712,68724326401,11580,405184
10017,min:26585183,33,1540820126,68724326401,11580,405184
10018,min:26585184,33,56829693652,68724326401,11580,405184
10019,min:26585185,36,49021720627,68724326401,11580,405184
10020,min:26585186,31,58198767955,68724326401,11580,405184
10021,min:26585187,31,24294497569,68724326401,11580,405184
10022,min:26585188,37,65653805608,68724326401,11580,405184
10023,min:26585189,36,54107266000,68724326401,11580,405184
10024,min:26585190,33,19542648121,68724326401,11580,405184
10025,min:26585191,31,12389768997,68724326401,11580,405184
10026,min:26585192,33,5254755001,68724326401,11580,405184
10027,min:26585193,36,1195395831,68724326401,11580,405184
10028,min:26585194,37,64977039986,68724326401,11580,405184
10029,min:26585195,37,54810711390,68724326401,11580,405184
10030,min:26585196,35,22422648065,68724326401,11580,405184
10031,min:26585197,33,60854595579,68724326401,11580,405184
10032,min:26585198,34,23123455328,68724326401,11580,405184
10033,min:26585199,37,51814153598,68724326401,11580,405184
10034,min:26585200,36,4397419640,68724326401,11580,405184
10035,min:26585201,33,31873274660,68724326401,11580,405184
10036,min:26585202,35,66743024289,68724326401,11580,405184
10037,min:26585203,40,35372173524,68724326401,11580,405184
10038,min:26585204,34,66858013615,68724326401,11580,405184
10039,min:26585205,36,48101195928,68724326401,11580,405184
10040,min:26585206,35,57272974069,68724326401,11580,405184
10041,min:26585207,37,47020823579,68724326401,11580,405184
10042,min:26585208,34,19067875962,68724326401,11580,405184
10043,min:26585209,32,3613727954,68724326401,11580,405184
10044,min:26585210,37,16556275565,68724326401,11580,405184
10045,min:26585211,31,9229773477,68724326401,11580,405184
10046,min:26585212,33,27945396486,68724326401,11580,405184
10047,min:26585213,35,52736789160,68724326401,11580,405184
10048,min:26585214,33,23031066650,68724326401,11580,405184
10049,min:26585215,32,7369392671,68724326401,11580,405184
10050,min:26585216,34,45643895703,68724326401,11580,405184
10051,min:26585217,38,60166715506,68724326401,11580,405184
10052,min:26585218,35,60454780033,68724326401,11580,405184
10053,min:26585219,36,21903261244,68724326401,11580,405184
10054,min:26585220,35,40691308102,68724326401,11580,405184
10055,min:26585221,40,16501845519,68724326401,11580,405184
10056,min:26585222,32,34368056644,68724326401,11580,405184
10057,min:26585223,36,26351643235,68724326401,11580,405184
10058,min:26585224,33,42420749037,68724326401,11580,405184
10059,min:26585225,34,13765406141,68724326401,11580,405184
10060,min:26585226,38,22622696307,68724326401,11580,405184
10061,min:26585227,34,63625999603,68724326401,11580,405184
10062,min:26585228,36,43241519964,68724326401,11580,405184
10063,min:26585229,33,46330995530,68724326401,11580,405184
10064,min:26585230,32,10198710294,68724326401,11580,405184
10065,min:26585231,34,26098215659,68724326401,11580,405184
10066,min:26585232,35,54405270770,68724326401,11580,405184
10067,min:26585233,39,29171911067,68724326401,11580,405184
10068,min:26585234,33,43595560237,68724326401,11580,405184
10069,min:26585235,36,67494619552,68724326401,11580,405184
10070,min:26585236,37,64648515950,68724326401,11580,405184
10071,min:26585237,35,13742738390,68724326401,11580,405184
10072,min:26585238,33,498835023,68724326401,11580,405184
10073,min:26585239,35,26819199570,68724326401,11580,405184
10074,min:26585240,35,5142148539,68724326401,11580,405184
10075,min:26585241,33,1504237530,68724326401,11580,405184
10076,min:26585242,30,45579322383,68724326401,11580,405184
10077,min:26585243,32,42016572262,68724326401,11580,405184
10078,min:26585244,36,12816530140,68724326401,11580,405184
10079,min:26585245,35,13023937102,68724326401,11580,405184
10080,min:26585246,38,37463345720,68724326401,11580,405184
10081,min:26585247,32,21244953750,68724326401,11580,405184
10082,min:26585248,36,25862390716,68724326401,11580,405184
10083,min:26585249,34,67895963047,68724326401,11580,405184
10084,min:26585250,31,44627153794,68724326401,11580,405184
10085,min:26585251,36,10051985885,68724326401,11580,405184
10086,min:26585252,35,54134399352,68724326401,11580,405184
10087,min:26585253,34,10751182972,68724326401,11580,405184
10088,min:26585254,30,1242357687,68724326401,11580,405184
10089,min:26585255,31,30515831437,68724326401,11580,405184
10090,min:26585256,35,48264292533,68724326401,11580,405184
10091,min:26585257,35,50870341563,68724326401,11580,405184
10092,min:26585258,35,55292228238,68724326401,11580,405184
10093,min:26585259,34,3687085263,68724326401,11580,405184
10094,min:26585260,35,68236735677,68724326401,11580,405184
10095,min:26585261,35,51594802207,68724326401,11580,405184
10096,min:26585262,28,32321054284,68724326401,11580,405184
10097,min:26585263,37,14817027903,68724326401,11580,405184
10098,min:26585264,35,27903191998,68724326401,11580,405184
10099,min:26585265,34,24812873687,68724326401,11580,405184
10100,min:26585266,35,62496660715,68724326401,11580,405184
10101,min:26585267,34,39448083445,68724326401,11580,405184
10102,min:26585268,36,67417357656,68724326401,11580,405184
10103,min:26585269,39,17675232209,68724326401,11580,405184
10104,min:26585270,36,48072776392,68724326401,11580,405184
10105,min:26585271,32,49975906872,68724326401,11580,405184
10106,min:26585272,29,15526234791,68724326401,11580,405184
10107,min:26585273,36,10401210609,68724326401,11580,405184
10108,min:26585274,36,19370943712,68724326401,11580,405184
10109,min:26585275,31,3728850484,68724326401,11580,405184
10110,min:26585276,36,60916511483,68724326401,11580,405184
10111,min:26585277,36,28571228906,68724326401,11580,405184
10112,min:26585278,36,45194719612,68724326401,11580,405184
10113,min:26585279,35,44964285931,68724326401,11580,405184
10114,min:26585280,37,33821875799,68724326401,11580,405184
10115,min:26585281,40,21682308817,68724326401,11580,405184
10116,min:26585282,31,68517863497,68724326401,11580,405184
10117,min:26585283,30,41425795744,68724326401,11580,405184
10118,min:26585284,33,41037757886,68724326401,11580,405184
10119,min:26585285,35,18684741716,68724326401,11580,405184
10120,min:26585286,29,4829652032,68724326401,11580,405184
10121,min:26585287,35,31692420738,68724326401,11580,405184
10122,min:26585288,36,29604541085,68724326401,11580,405184
10123,min:26585289,34,44737915176,68724326401,11580,405184
10124,min:26585290,36,26111449298,68724326401,11580,405184
10125,min:26585291,36,3858932395,68724326401,11580,405184
10126,min:26585292,34,21974560694,68724326401,11580,405184
10127,min:26585293,30,60233064176,68724326401,11580,405184
10128,min:26585294,35,37980513521,68724326401,11580,405184
10129,min:26585295,34,10194360786,68724326401,11580,405184
10130,min:26585296,34,45334437301,68724326401,11580,405184
10131,min:26585297,37,3052885066,68724326401,11580,405184
10132,min:26585298,36,39491670592,68724326401,11580,405184
10133,min:26585299,37,1224296016,68724326401,11580,405184
10134,min:26585300,36,57061489312,68724326401,11580,405184
10135,min:26585301,35,45066934537,68724326401,11580,405184
10136,min:26585302,32,47598223532,68724326401,11580,405184
10137,min:26585303,36,26263088441,68724326401,11580,405184
10138,min:26585304,32,50327811060,68724326401,11580,405184
10139,min:26585305,35,63330301490,68724326401,11580,405184
10140,min:26585306,34,67991549274,68724326401,11580,405184
10141,min:26585307,32,32773556967,68724326401,11580,405184
10142,min:26585308,36,23688874983,68724326401,11580,405184
10143,min:26585309,33,34429009009,68724326401,11580,405184
10144,min:26585310,37,21957405661,68724326401,11580,405184
10145,min:26585311,35,14499830491,68724326401,11580,405184
10146,min:26585312,37,13931038026,68724326401,11580,405184
10147,min:26585313,33,61317945934,68724326401,11580,405184
10148,min:26585314,38,59934759457,68724326401,11580,405184
10149,min:26585315,31,27378660404,68724326401,11580,405184
10150,min:26585316,35,9122073856,68724326401,11580,405184
10151,min:26585317,39,67130861346,68724326401,11580,405184
10152,min:26585318,38,8255170812,68724326401,11580,405184
10153,min:26585319,36,18979778868,68724326401,11580,405184
10154,min:26585320,37,17345170265,68724326401,11580,405184
10155,min:26585321,38,15747383438,68724326401,11580,405184
10156,min:26585322,38,48435065909,68724326401,11580,405184
10157,min:26585323,38,19855358098,68724326401,11580,405184
10158,min:26585324,37,20442705349,68724326401,11580,405184
10159,min:26585325,36,2226907994,68724326401,11580,405184
10160,min:26585326,41,38242722909,68724326401,11580,405184
10161,min:26585327,36,19144176684,68724326401,11580,405184
10162,min:26585328,36,47112798378,68724326401,11580,405184
10163,min:26585329,35,7336376133,68724326401,11580,405184
10164,min:26585330,35,44521130350,68724326401,11580,405184
10165,min:26585331,37,28056573278,68724326401,11580,405184
10166,min:26585332,31,5700021227,68724326401,11580,405184
10167,min:26585333,33,26879308891,68724326401,11580,405184
10168,min:26585334,34,58198256267,68724326401,11580,405184
10169,min:26585335,37,28420892410,68724326401,11580,405184
10170,min:26585336,37,29661192507,68724326401,11580,405184
10171,min:26585337,33,36319852053,68724326401,11580,405184
10172,min:26585338,34,67002360008,68724326401,11580,405184
10173,min:26585339,36,52517160941,68724326401,11580,405184
10174,min:26585340,36,25684882057,68724326401,11580,405184
10175,min:26585341,33,12559226125,68724326401,11580,405184
10176,min:26585342,35,55454097071,68724326401,11580,405184
10177,min:26585343,37,27912722434,68724326401,11580,405184
10178,min:26585344,34,46649901819,68724326401,11580,405184
10179,min:26585345,33,46552814113,68724326401,11580,405184
10180,min:26585346,35,17668480976,68724326401,11580,405184
10181,min:26585347,39,54529311509,68724326401,11580,405184
10182,min:26585348,35,14978696097,68724326401,11580,405184
10183,min:26585349,36,41201206004,68724326401,11580,405184
10184,min:26585350,34,10384913122,68724326401,11580,405184
10185,min:26585351,32,7044077520,68724326401,11580,405184
10186,min:26585352,33,25520011017,68724326401,11580,405184
10187,min:26585353,35,9479982068,68724326401,11580,405184
10188,min:26585354,39,34585820218,68724326401,11580,405184
10189,min:26585355,36,67381375365,68724326401,11580,405184
10190,min:26585356,33,43199220901,68724326401,11580,405184
10191,min:26585357,35,6667786141,68724326401,11580,405184
10192,min:26585358,32,577913661,68724326401,11580,405184
10193,min:26585359,33,49974661878,68724326401,11580,405184
10194,min:26585360,35,33394347755,68724326401,11580,405184
10195,min:26585361,33,67066940100,68724326401,11580,405184
10196,min:26585362,35,10299917468,68724326401,11580,405184
10197,min:26585363,34,39481756889,68724326401,11580,405184
10198,min:26585364,33,42575729912,68724326401,11580,405184
10199,min:26585365,35,47884654844,68724326401,11580,405184
10200,min:26585366,34,17798588608,68724326401,11580,405184
10201,min:26585367,36,47275557208,68724326401,11580,405184
10202,min:26585368,32,62404390210,68724326401,11580,405184
10203,min:26585369,33,858369259,68724326401,11580,405184
10204,min:26585370,30,22667214123,68724326401,11580,405184
10205,min:26585371,37,16950759408,68724326401,11580,405184
10206,min:26585372,36,16969368036,68724326401,11580,405184
10207,min:26585373,36,11240408933,68724326401,11580,405184
10208,min:26585374,37,17960714304,68724326401,11580,405184
10209,min:26585375,35,29931043592,68724326401,11580,405184
10210,min:26585376,36,28136592655,68724326401,11580,405184
10211,min:26585377,36,35845609327,68724326401,11580,405184
10212,min:26585378,32,33438731918,68724326401,11580,405184
10213,min:26585379,36,1252069520,68724326401,11580,405184
10214,min:26585380,37,68666155237,68724326401,11580,405184
10215,min:26585381,34,19057604792,68724326401,11580,405184
10216,min:26585382,32,6027066869,68724326401,11580,405184
10217,min:26585383,33,8803015581,68724326401,11580,405184
10218,min:26585384,35,63035582158,68724326401,11580,405184
10219,min:26585385,33,53612054054,68724326401,11580,405184
10220,min:26585386,34,62507280588,68724326401,11580,405184
10221,min:26585387,38,28255672284,68724326401,11580,405184
10222,min:26585388,34,15313948165,68724326401,11580,405184
10223,min:26585389,32,29728954334,68724326401,11580,405184
10224,min:26585390,35,56020518195,68724326401,11580,405184
10225,min:26585391,35,929385424,68724326401,11580,405184
10226,min:26585392,36,58634852343,68724326401,11580,405184
10227,min:26585393,31,37922238168,68724326401,11580,405184
10228,min:26585394,34,57401904012,68724326401,11580,405184
10229,min:26585395,35,20669136822,68724326401,11580,405184
10230,min:26585396,38,50331129084,68724326401,11580,405184
10231,min:26585397,36,23791440660,68724326401,11580,405184
10232,min:26585398,38,60603597938,68724326401,11580,405184
10233,min:26585399,33,34707072240,68724326401,11580,405184
10234,min:26585400,33,11410809744,68724326401,11580,405184
10235,min:26585401,37,19614667618,68724326401,11580,405184
10236,min:26585402,35,33326602404,68724326401,11580,405184
10237,min:26585403,35,15138987830,68724326401,11580,405184
10238,min:26585404,36,52585390169,68724326401,11580,405184
10239,min:26585405,35,47680416686,68724326401,11580,405184
10240,min:26585406,31,65464092224,68724326401,11580,405184
10241,min:26585407,31,29243381156,68724326401,11580,405184
10242,min:26585408,32,47088459277,68724326401,11580,405184
10243,min:26585409,33,5526524310,68724326401,11580,405184
10244,min:26585410,35,15430707705,68724326401,11580,405184
10245,min:26585411,35,26186559642,68724326401,11580,405184
10246,min:26585412,35,55642758682,68724326401,11580,405184
10247,min:26585413,38,21572515339,68724326401,11580,405184
10248,min:26585414,35,17162047659,68724326401,11580,405184
10249,min:26585415,37,47532908784,68724326401,11580,405184
10250,min:26585416,32,57366239264,68724326401,11580,405184
10251,min:26585417,33,48920676264,68724326401,11580,405184
10252,min:26585418,33,22764151394,68724326401,11580,405184
10253,min:26585419,37,60454510968,68724326401,11580,405184
10254,min:26585420,35,63616976925,68724326401,11580,405184
10255,min:26585421,38,47614643167,68724326401,11580,405184
10256,min:26585422,34,36416331678,68724326401,11580,405184
10257,min:26585423,36,61041763765,68724326401,11580,405184
10258,min:26585424,39,17494805732,68724326401,11580,405184
10259,min:26585425,32,19397845436,68724326401,11580,405184
10260,min:26585426,32,15016652074,68724326401,11580,405184
10261,min:26585427,33,55367934622,68724326401,11580,405184
10262,min:26585428,35,27196092160,68724326401,11580,405184
10263,min:26585429,36,42351667824,68724326401,11580,405184
10264,min:26585430,40,40683384220,68724326401,11580,405184
10265,min:26585431,37,62146496212,68724326401,11580,405184
10266,min:26585432,36,54348774151,68724326401,11580,405184
10267,min:26585433,35,26397163491,68724326401,11580,405184
10268,min:26585434,36,60235895982,68724326401,11580,405184
10269,min:26585435,34,37255523941,68724326401,11580,405184
10270,min:26585436,40,3928717741,68724326401,11580,405184
10271,min:26585437,33,20960008341,68724326401,11580,405184
10272,min:26585438,35,26328948068,68724326401,11580,405184
10273,min:26585439,35,59624960403,68724326401,11580,405184
10274,min:26585440,36,27813570940,68724326401,11580,405184
10275,min:26585441,34,21339460350,68724326401,11580,405184
10276,min:26585442,36,61300089251,68724326401,11580,405184
10277,min:26585443,37,2529611350,68724326401,11580,405184
10278,min:26585444,35,46518066064,68724326401,11580,405184
10279,min:26585445,33,52313781169,68724326401,11580,405184
10280,min:26585446,35,33054718980,68724326401,11580,405184
10281,min:26585447,39,48689317211,68724326401,11580,405184
10282,min:26585448,33,3666532972,68724326401,11580,405184
10283,min:26585449,38,26003094425,68724326401,11580,405184
10284,min:26585450,35,3051746756,68724326401,11580,405184
10285,min:26585451,38,9498386773,68724326401,11580,405184
10286,min:26585452,32,37072395090,68724326401,11580,405184
10287,min:26585453,31,28010478896,68724326401,11580,405184
10288,min:26585454,33,48639946585,68724326401,11580,405184
10289,min:26585455,37,38547054530,68724326401,11580,405184
10290,min:26585456,31,28581986556,68724326401,11580,405184
10291,min:26585457,36,1069778196,68724326401,11580,405184
10292,min:26585458,39,11268819560,68724326401,11580,405184
10293,min:26585459,34,28905088041,68724326401,11580,405184
10294,min:26585460,35,61713124827,68724326401,11580,405184
10295,min:26585461,36,44302235192,68724326401,11580,405184
10296,min:26585462,38,47538878981,68724326401,11580,405184
10297,min:26585463,35,4175418385,68724326401,11580,405184
10298,min:26585464,33,48668769568,68724326401,11580,405184
10299,min:26585465,34,42689689391,68724326401,11580,405184
10300,min:26585466,39,19135300088,68724326401,11580,405184
10301,min:26585467,33,55095552961,68724326401,11580,405184
10302,min:26585468,38,10870015209,68724326401,11580,405184
10303,min:26585469,35,66633374681,68724326401,11580,405184
10304,min:26585470,36,28757453117,68724326401,11580,405184
10305,min:26585471,35,44794991308,68724326401,11580,405184
10306,min:26585472,34,29072980867,68724326401,11580,405184
10307,min:26585473,36,1913624731,68724326401,11580,405184
10308,min:26585474,40,66750921035,68724326401,11580,405184
10309,min:26585475,32,5371702774,68724326401,11580,405184
10310,min:26585476,35,24708804682,68724326401,11580,405184
10311,min:26585477,35,53925502350,68724326401,11580,405184
10312,min:26585478,33,66130008315,68724326401,11580,405184
10313,min:26585479,35,21553855912,68724326401,11580,405184
10314,min:26585480,31,31222751935,68724326401,11580,405184
10315,min:26585481,34,64591084732,68724326401,11580,405184
10316,min:26585482,37,32648820272,68724326401,11580,405184
10317,min:26585483,34,8522685546,68724326401,11580,405184
10318,min:26585484,30,66490012212,68724326401,11580,405184
10319,min:26585485,36,1924967491,68724326401,11580,405184
10320,min:26585486,32,52068142122,68724326401,11580,405184
10321,min:26585487,37,34876723174,68724326401,11580,405184
10322,min:26585488,36,62935898955,68724326401,11580,405184
10323,min:26585489,35,26141826023,68724326401,11580,405184
10324,min:26585490,35,2078553746,68724326401,11580,405184
10325,min:26585491,38,19751476549,68724326401,11580,405184
10326,min:26585492,36,26239220119,68724326401,11580,405184
10327,min:26585493,31,50175780375,68724326401,11580,405184
10328,min:26585494,36,54132388197,68724326401,11580,405184
10329,min:26585495,35,63495233659,68724326401,11580,405184
10330,min:26585496,38,62745654009,68724326401,11580,405184
10331,min:26585497,37,21768794518,68724326401,11580,405184
10332,min:26585498,32,57543156987,68724326401,11580,405184
10333,min:26585499,34,54785197743,68724326401,11580,405184
10334,min:26585500,35,63782539495,68724326401,11580,405184
10335,min:26585501,37,56444797170,68724326401,11580,405184
10336,min:26585502,36,48850582459,68724326401,11580,405184
10337,min:26585503,38,33488933306,68724326401,11580,405184
10338,min:26585504,35,39337047091,68724326401,11580,405184
10339,min:26585505,39,59483638207,68724326401,11580,405184
10340,min:26585506,31,23422142285,68724326401,11580,405184
10341,min:26585507,38,7470768149,68724326401,11580,405184
10342,min:26585508,36,3394995479,68724326401,11580,405184
10343,min:26585509,33,59045485470,68724326401,11580,405184
10344,min:26585510,32,38200439350,68724326401,11580,405184
10345,min:26585511,36,40569197492,68724326401,11580,405184
10346,min:26585512,36,15493428089,68724326401,11580,405184
10347,min:26585513,37,19412041665,68724326401,11580,405184
10348,min:26585514,42,4490817116,68724326401,11580,405184
10349,min:26585515,35,48743093226,68724326401,11580,405184
10350,min:26585516,35,18306096489,68724326401,11580,405184
10351,min:26585517,37,45103517286,68724326401,11580,405184
10352,min:26585518,35,37694310498,68724326401,11580,405184
10353,min:26585519,36,24409209646,68724326401,11580,405184
10354,min:26585520,38,51430885812,68724326401,11580,405184
10355,min:26585521,38,25607105621,68724326401,11580,405184
10356,min:26585522,37,27057431283,68724326401,11580,405184
10357,min:26585523,38,58207976461,68724326401,11580,405184
10358,min:26585524,35,47561312949,68724326401,11580,405184
10359,min:26585525,38,40739636630,68724326401,11580,405184
10360,min:26585526,32,1004564073,68724326401,11580,405184
10361,min:26585527,33,27563637919,68724326401,11580,405184
10362,min:26585528,34,52063200674,68724326401,11580,405184
10363,min:26585529,38,46462116310,68724326401,11580,405184
10364,min:26585530,36,52139933307,68724326401,11580,405184
10365,min:26585531,34,44479220803,68724326401,11580,405184
10366,min:26585532,35,11041995045,68724326401,11580,405184
10367,min:26585533,36,32449227872,68724326401,11580,405184
10368,min:26585534,37,64144413645,68724326401,11580,405184
10369,min:26585535,33,40732843778,68724326401,11580,405184
10370,min:26585536,34,42136228172,68724326401,11580,405184
10371,min:26585537,36,1099960455,68724326401,11580,405184
10372,min:26585538,32,65555892599,68724326401,11580,405184
10373,min:26585539,36,18897314946,68724326401,11580,405184
10374,min:26585540,37,26006625379,68724326401,11580,405184
10375,min:26585541,34,14048896097,68724326401,11580,405184
10376,min:26585542,37,19064502917,68724326401,11580,405184
10377,min:26585543,36,4336541686,68724326401,11580,405184
10378,min:26585544,39,64343719681,68724326401,11580,405184
10379,min:26585545,33,54910620734,68724326401,11580,405184
10380,min:26585546,41,217786928,68724326401,11580,405184
10381,min:26585547,34,66987784835,68724326401,11580,405184
10382,min:26585548,34,58846702179,68724326401,11580,405184
10383,min:26585549,34,18903825280,68724326401,11580,405184
10384,min:26585550,34,29261332516,68724326401,11580,405184
10385,min:26585551,34,21212182995,68724326401,11580,405184
10386,min:26585552,30,16045453072,68724326401,11580,405184
10387,min:26585553,35,16021758121,68724326401,11580,405184
10388,min:26585554,41,15221278692,68724326401,11580,405184
10389,min:26585555,39,53893009328,68724326401,11580,405184
10390,min:26585556,37,55824424161,68724326401,11580,405184
10391,min:26585557,36,43242490151,68724326401,11580,405184
10392,min:26585558,36,12897504287,68724326401,11580,405184
10393,min:26585559,39,46656422212,68724326401,11580,405184
10394,min:26585560,34,53599184813,68724326401,11580,405184
10395,min:26585561,38,3688356897,68724326401,11580,405184
10396,min:26585562,35,36170102808,68724326401,11580,405184
10397,min:26585563,36,1513661081,68724326401,11580,405184
10398,min:26585564,35,24755339171,68724326401,11580,405184
10399,min:26585565,37,9864811611,68724326401,11580,405184
10400,min:26585566,36,53771952947,68724326401,11580,405184
10401,min:26585567,34,63634848101,68724326401,11580,405184
10402,min:26585568,34,34169894226,68724326401,11580,405184
10403,min:26585569,38,30439377271,68724326401,11580,405184
10404,min:26585570,37,13937638148,68724326401,11580,405184
10405,min:26585571,37,57919431361,68724326401,11580,405184
10406,min:26585572,38,13698927316,68724326401,11580,405184
10407,min:26585573,35,48174144348,68724326401,11580,405184
10408,min:26585574,35,50613717812,68724326401,11580,405184
10409,min:26585575,35,10288006350,68724326401,11580,405184
10410,min:26585576,34,41177866677,68724326401,11580,405184
10411,min:26585577,38,36752973973,68724326401,11580,405184
10412,min:26585578,35,45671141660,68724326401,11580,405184
10413,min:26585579,34,6762138053,68724326401,11580,405184
10414,min:26585580,36,38184432702,68724326401,11580,405184
10415,min:26585581,38,40300770322,68724326401,11580,405184
10416,min:26585582,36,26826981251,68724326401,11580,405184
10417,min:26585583,39,24002989427,68724326401,11580,405184
10418,min:26585584,37,5752018954,68724326401,11580,405184
10419,min:26585585,35,6218869348,68724326401,11580,405184
10420,min:26585586,33,19817205016,68724326401,11580,405184
10421,min:26585587,38,2787647386,68724326401,11580,405184
10422,min:26585588,37,2410606393,68724326401,11580,405184
10423,min:26585589,35,37172193677,68724326401,11580,405184
10424,min:26585590,36,59773220081,68724326401,11580,405184
10425,min:26585591,36,678031990,68724326401,11580,405184
10426,min:26585592,38,81032815,68724326401,11580,405184
10427,min:26585593,36,49167059309,68724326401,11580,405184
10428,min:26585594,35,39009149820,68724326401,11580,405184
10429,min:26585595,39,45513030970,68724326401,11580,405184
10430,min:26585596,36,29961076410,68724326401,11580,405184
10431,min:26585597,38,40874506757,68724326401,11580,405184
10432,min:26585598,36,7828542502,68724326401,11580,405184
10433,min:26585599,39,3238045847,68724326401,11580,405184
10434,min:26585600,35,67494953303,68724326401,11580,405184
10435,min:26585601,37,2067784451,68724326401,11580,405184
10436,min:26585602,38,24244764758,68724326401,11580,405184
10437,min:26585603,36,61849186357,68724326401,11580,405184
10438,min:26585604,36,1987280838,68724326401,11580,405184
10439,min:26585605,36,58153008475,68724326401,11580,405184
10440,min:26585606,36,6358785450,68724326401,11580,405184
10441,min:26585607,36,55836177274,68724326401,11580,405184
10442,min:26585608,34,29863282185,68724326401,11580,405184
10443,min:26585609,34,20108261520,68724326401,11580,405184
10444,min:26585610,39,13475803936,68724326401,11580,405184
10445,min:26585611,35,54566716708,68724326401,11580,405184
10446,min:26585612,30,3133896663,68724326401,11580,405184
10447,min:26585613,37,32517616327,68724326401,11580,405184
10448,min:26585614,31,28128410870,68724326401,11580,405184
10449,min:26585615,37,14552563901,68724326401,11580,405184
10450,min:26585616,35,29432316855,68724326401,11580,405184
10451,min:26585617,35,49073677849,68724326401,11580,405184
10452,min:26585618,34,33893638296,68724326401,11580,405184
